,REV_ID,score,compound,sentiment,label,sexist score
1674,1088,"{'neg': 0.069, 'neu': 0.764, 'pos': 0.167, 'compound': 0.9874}",0.9874,pos,not sexist,0.998963952
1675,872,"{'neg': 0.055, 'neu': 0.787, 'pos': 0.158, 'compound': 0.9941}",0.9941,pos,not sexist,0.998963952
1676,1090,"{'neg': 0.068, 'neu': 0.715, 'pos': 0.217, 'compound': 0.9996}",0.9996,pos,not sexist,0.998963952
1677,1078,"{'neg': 0.022, 'neu': 0.768, 'pos': 0.211, 'compound': 0.9819}",0.9819,pos,not sexist,0.998963952
1678,870,"{'neg': 0.026, 'neu': 0.661, 'pos': 0.313, 'compound': 0.9638}",0.9638,pos,not sexist,0.998963952
1679,868,"{'neg': 0.075, 'neu': 0.715, 'pos': 0.21, 'compound': 0.9879}",0.9879,pos,not sexist,0.998963952
1680,1094,"{'neg': 0.083, 'neu': 0.786, 'pos': 0.131, 'compound': 0.9788}",0.9788,pos,not sexist,0.998963952
1681,866,"{'neg': 0.061, 'neu': 0.683, 'pos': 0.256, 'compound': 0.9901}",0.9901,pos,not sexist,0.998963952
1682,1096,"{'neg': 0.0, 'neu': 0.38, 'pos': 0.62, 'compound': 0.9513}",0.9513,pos,not sexist,0.998963952
1683,864,"{'neg': 0.101, 'neu': 0.752, 'pos': 0.146, 'compound': 0.7946}",0.7946,pos,not sexist,0.998963952
1684,1098,"{'neg': 0.031, 'neu': 0.696, 'pos': 0.273, 'compound': 0.9976}",0.9976,pos,not sexist,0.998963952
1685,862,"{'neg': 0.072, 'neu': 0.774, 'pos': 0.155, 'compound': 0.9939}",0.9939,pos,not sexist,0.998963952
1686,1100,"{'neg': 0.044, 'neu': 0.821, 'pos': 0.135, 'compound': 0.9638}",0.9638,pos,not sexist,0.998963952
1687,860,"{'neg': 0.115, 'neu': 0.735, 'pos': 0.15, 'compound': 0.9601}",0.9601,pos,not sexist,0.998963952
1688,1102,"{'neg': 0.058, 'neu': 0.82, 'pos': 0.123, 'compound': 0.7976}",0.7976,pos,not sexist,0.998963952
1689,858,"{'neg': 0.059, 'neu': 0.792, 'pos': 0.149, 'compound': 0.9792}",0.9792,pos,not sexist,0.998963952
1690,1104,"{'neg': 0.025, 'neu': 0.792, 'pos': 0.183, 'compound': 0.9888}",0.9888,pos,not sexist,0.998963952
1691,1092,"{'neg': 0.07, 'neu': 0.803, 'pos': 0.127, 'compound': 0.9134}",0.9134,pos,not sexist,0.998963952
1692,884,"{'neg': 0.079, 'neu': 0.705, 'pos': 0.216, 'compound': 0.962}",0.962,pos,not sexist,0.998963952
1693,1076,"{'neg': 0.048, 'neu': 0.642, 'pos': 0.309, 'compound': 0.9996}",0.9996,pos,not sexist,0.998963952
1694,886,"{'neg': 0.053, 'neu': 0.705, 'pos': 0.242, 'compound': 0.9956}",0.9956,pos,not sexist,0.998963952
1695,1047,"{'neg': 0.045, 'neu': 0.709, 'pos': 0.246, 'compound': 0.9446}",0.9446,pos,not sexist,0.998963952
1696,1049,"{'neg': 0.075, 'neu': 0.773, 'pos': 0.151, 'compound': 0.9902}",0.9902,pos,not sexist,0.998963952
1697,912,"{'neg': 0.026, 'neu': 0.71, 'pos': 0.264, 'compound': 0.9755}",0.9755,pos,not sexist,0.998963952
1698,1051,"{'neg': 0.037, 'neu': 0.86, 'pos': 0.104, 'compound': 0.8832}",0.8832,pos,not sexist,0.998963952
1699,910,"{'neg': 0.142, 'neu': 0.727, 'pos': 0.131, 'compound': -0.8295}",-0.8295,neg,not sexist,0.998963952
1700,1053,"{'neg': 0.219, 'neu': 0.647, 'pos': 0.134, 'compound': -0.9984}",-0.9984,neg,not sexist,0.998963952
1701,908,"{'neg': 0.046, 'neu': 0.87, 'pos': 0.084, 'compound': 0.9165}",0.9165,pos,not sexist,0.998963952
1702,1055,"{'neg': 0.074, 'neu': 0.778, 'pos': 0.148, 'compound': 0.9595}",0.9595,pos,not sexist,0.998963952
1703,906,"{'neg': 0.085, 'neu': 0.635, 'pos': 0.28, 'compound': 0.997}",0.997,pos,not sexist,0.998963952
1704,1057,"{'neg': 0.177, 'neu': 0.768, 'pos': 0.055, 'compound': -0.9719}",-0.9719,neg,not sexist,0.998963952
1705,904,"{'neg': 0.026, 'neu': 0.8, 'pos': 0.174, 'compound': 0.982}",0.982,pos,not sexist,0.998963952
1706,1059,"{'neg': 0.032, 'neu': 0.766, 'pos': 0.202, 'compound': 0.9465}",0.9465,pos,not sexist,0.998963952
1707,902,"{'neg': 0.069, 'neu': 0.791, 'pos': 0.14, 'compound': 0.921}",0.921,pos,not sexist,0.998963952
1708,1061,"{'neg': 0.133, 'neu': 0.724, 'pos': 0.143, 'compound': 0.9271}",0.9271,pos,not sexist,0.998963952
1709,900,"{'neg': 0.075, 'neu': 0.716, 'pos': 0.209, 'compound': 0.998}",0.998,pos,not sexist,0.998963952
1710,1063,"{'neg': 0.096, 'neu': 0.84, 'pos': 0.064, 'compound': -0.8363}",-0.8363,neg,not sexist,0.998963952
1711,898,"{'neg': 0.033, 'neu': 0.78, 'pos': 0.187, 'compound': 0.9887}",0.9887,pos,not sexist,0.998963952
1712,1065,"{'neg': 0.095, 'neu': 0.691, 'pos': 0.214, 'compound': 0.9443}",0.9443,pos,not sexist,0.998963952
1713,896,"{'neg': 0.054, 'neu': 0.744, 'pos': 0.202, 'compound': 0.9957}",0.9957,pos,not sexist,0.998963952
1714,1067,"{'neg': 0.138, 'neu': 0.728, 'pos': 0.134, 'compound': -0.2255}",-0.2255,neg,not sexist,0.998963952
1715,894,"{'neg': 0.063, 'neu': 0.837, 'pos': 0.101, 'compound': 0.8015}",0.8015,pos,not sexist,0.998963952
1716,892,"{'neg': 0.103, 'neu': 0.675, 'pos': 0.222, 'compound': 0.8519}",0.8519,pos,not sexist,0.998963952
1717,1070,"{'neg': 0.185, 'neu': 0.728, 'pos': 0.087, 'compound': -0.9994}",-0.9994,neg,not sexist,0.998963952
1718,890,"{'neg': 0.114, 'neu': 0.716, 'pos': 0.17, 'compound': 0.9455}",0.9455,pos,not sexist,0.998963952
1719,1072,"{'neg': 0.077, 'neu': 0.712, 'pos': 0.211, 'compound': 0.9994}",0.9994,pos,not sexist,0.998963952
1720,888,"{'neg': 0.055, 'neu': 0.812, 'pos': 0.133, 'compound': 0.996}",0.996,pos,not sexist,0.998963952
1721,1074,"{'neg': 0.07, 'neu': 0.704, 'pos': 0.226, 'compound': 0.9099}",0.9099,pos,not sexist,0.998963952
1722,1045,"{'neg': 0.16, 'neu': 0.669, 'pos': 0.171, 'compound': 0.6171}",0.6171,pos,not sexist,0.998963952
1723,1234,"{'neg': 0.049, 'neu': 0.774, 'pos': 0.178, 'compound': 0.979}",0.979,pos,not sexist,0.998963952
1724,733,"{'neg': 0.125, 'neu': 0.742, 'pos': 0.133, 'compound': 0.3975}",0.3975,pos,not sexist,0.998963952
1725,1236,"{'neg': 0.057, 'neu': 0.777, 'pos': 0.165, 'compound': 0.9582}",0.9582,pos,not sexist,0.998963952
1726,572,"{'neg': 0.051, 'neu': 0.771, 'pos': 0.178, 'compound': 0.9802}",0.9802,pos,not sexist,0.998963952
1727,1391,"{'neg': 0.071, 'neu': 0.792, 'pos': 0.138, 'compound': 0.8705}",0.8705,pos,not sexist,0.998963952
1728,570,"{'neg': 0.061, 'neu': 0.806, 'pos': 0.133, 'compound': 0.9975}",0.9975,pos,not sexist,0.998963952
1729,1393,"{'neg': 0.051, 'neu': 0.7, 'pos': 0.248, 'compound': 0.9916}",0.9916,pos,not sexist,0.998963952
1730,568,"{'neg': 0.046, 'neu': 0.766, 'pos': 0.188, 'compound': 0.9979}",0.9979,pos,not sexist,0.998963952
1731,1395,"{'neg': 0.127, 'neu': 0.733, 'pos': 0.14, 'compound': 0.5838}",0.5838,pos,not sexist,0.998963952
1732,566,"{'neg': 0.053, 'neu': 0.772, 'pos': 0.175, 'compound': 0.9883}",0.9883,pos,not sexist,0.998963952
1733,1397,"{'neg': 0.035, 'neu': 0.843, 'pos': 0.122, 'compound': 0.993}",0.993,pos,not sexist,0.998963952
1734,564,"{'neg': 0.089, 'neu': 0.81, 'pos': 0.101, 'compound': -0.1556}",-0.1556,neg,not sexist,0.998963952
1735,1399,"{'neg': 0.134, 'neu': 0.683, 'pos': 0.183, 'compound': 0.9875}",0.9875,pos,not sexist,0.998963952
1736,562,"{'neg': 0.126, 'neu': 0.745, 'pos': 0.129, 'compound': -0.5286}",-0.5286,neg,not sexist,0.998963952
1737,1401,"{'neg': 0.143, 'neu': 0.736, 'pos': 0.121, 'compound': -0.9779}",-0.9779,neg,not sexist,0.998963952
1738,1389,"{'neg': 0.059, 'neu': 0.639, 'pos': 0.302, 'compound': 0.9827}",0.9827,pos,not sexist,0.998963952
1739,560,"{'neg': 0.134, 'neu': 0.741, 'pos': 0.125, 'compound': -0.593}",-0.593,neg,not sexist,0.998963952
1740,558,"{'neg': 0.11, 'neu': 0.678, 'pos': 0.212, 'compound': 0.9697}",0.9697,pos,not sexist,0.998963952
1741,1405,"{'neg': 0.031, 'neu': 0.764, 'pos': 0.204, 'compound': 0.9977}",0.9977,pos,not sexist,0.998963952
1742,556,"{'neg': 0.044, 'neu': 0.796, 'pos': 0.16, 'compound': 0.9261}",0.9261,pos,not sexist,0.998963952
1743,1407,"{'neg': 0.084, 'neu': 0.75, 'pos': 0.167, 'compound': 0.9973}",0.9973,pos,not sexist,0.998963952
1744,554,"{'neg': 0.102, 'neu': 0.734, 'pos': 0.164, 'compound': 0.9937}",0.9937,pos,not sexist,0.998963952
1745,1409,"{'neg': 0.078, 'neu': 0.785, 'pos': 0.138, 'compound': 0.9831}",0.9831,pos,not sexist,0.998963952
1746,552,"{'neg': 0.048, 'neu': 0.695, 'pos': 0.257, 'compound': 0.9949}",0.9949,pos,not sexist,0.998963952
1747,1411,"{'neg': 0.08, 'neu': 0.729, 'pos': 0.19, 'compound': 0.8755}",0.8755,pos,not sexist,0.998963952
1748,550,"{'neg': 0.06, 'neu': 0.791, 'pos': 0.149, 'compound': 0.9752}",0.9752,pos,not sexist,0.998963952
1749,1413,"{'neg': 0.059, 'neu': 0.804, 'pos': 0.137, 'compound': 0.9836}",0.9836,pos,not sexist,0.998963952
1750,548,"{'neg': 0.021, 'neu': 0.728, 'pos': 0.251, 'compound': 0.9955}",0.9955,pos,not sexist,0.998963952
1751,1415,"{'neg': 0.092, 'neu': 0.747, 'pos': 0.162, 'compound': 0.7755}",0.7755,pos,not sexist,0.998963952
1752,1403,"{'neg': 0.045, 'neu': 0.8, 'pos': 0.156, 'compound': 0.9557}",0.9557,pos,not sexist,0.998963952
1753,546,"{'neg': 0.094, 'neu': 0.706, 'pos': 0.2, 'compound': 0.7576}",0.7576,pos,not sexist,0.998963952
1754,574,"{'neg': 0.046, 'neu': 0.75, 'pos': 0.204, 'compound': 0.998}",0.998,pos,not sexist,0.998963952
1755,576,"{'neg': 0.018, 'neu': 0.817, 'pos': 0.165, 'compound': 0.9963}",0.9963,pos,not sexist,0.998963952
1756,1359,"{'neg': 0.068, 'neu': 0.704, 'pos': 0.229, 'compound': 0.9973}",0.9973,pos,not sexist,0.998963952
1757,1361,"{'neg': 0.079, 'neu': 0.75, 'pos': 0.17, 'compound': 0.9979}",0.9979,pos,not sexist,0.998963952
1758,600,"{'neg': 0.057, 'neu': 0.788, 'pos': 0.154, 'compound': 0.969}",0.969,pos,not sexist,0.998963952
1759,1363,"{'neg': 0.061, 'neu': 0.78, 'pos': 0.159, 'compound': 0.976}",0.976,pos,not sexist,0.998963952
1760,598,"{'neg': 0.092, 'neu': 0.751, 'pos': 0.157, 'compound': 0.9293}",0.9293,pos,not sexist,0.998963952
1761,1365,"{'neg': 0.039, 'neu': 0.796, 'pos': 0.165, 'compound': 0.9955}",0.9955,pos,not sexist,0.998963952
1762,596,"{'neg': 0.164, 'neu': 0.693, 'pos': 0.142, 'compound': -0.2424}",-0.2424,neg,not sexist,0.998963952
1763,1367,"{'neg': 0.045, 'neu': 0.735, 'pos': 0.22, 'compound': 0.9992}",0.9992,pos,not sexist,0.998963952
1764,594,"{'neg': 0.048, 'neu': 0.769, 'pos': 0.183, 'compound': 0.9837}",0.9837,pos,not sexist,0.998963952
1765,1369,"{'neg': 0.047, 'neu': 0.769, 'pos': 0.184, 'compound': 0.9767}",0.9767,pos,not sexist,0.998963952
1766,592,"{'neg': 0.132, 'neu': 0.634, 'pos': 0.234, 'compound': 0.9584}",0.9584,pos,not sexist,0.998963952
1767,1371,"{'neg': 0.094, 'neu': 0.727, 'pos': 0.179, 'compound': 0.9815}",0.9815,pos,not sexist,0.998963952
1768,1387,"{'neg': 0.12, 'neu': 0.645, 'pos': 0.235, 'compound': 0.9565}",0.9565,pos,not sexist,0.998963952
1769,590,"{'neg': 0.053, 'neu': 0.8, 'pos': 0.147, 'compound': 0.925}",0.925,pos,not sexist,0.998963952
1770,588,"{'neg': 0.014, 'neu': 0.789, 'pos': 0.196, 'compound': 0.9988}",0.9988,pos,not sexist,0.998963952
1771,1375,"{'neg': 0.022, 'neu': 0.707, 'pos': 0.271, 'compound': 0.9985}",0.9985,pos,not sexist,0.998963952
1772,586,"{'neg': 0.024, 'neu': 0.785, 'pos': 0.191, 'compound': 0.9942}",0.9942,pos,not sexist,0.998963952
1773,1377,"{'neg': 0.054, 'neu': 0.719, 'pos': 0.228, 'compound': 0.9858}",0.9858,pos,not sexist,0.998963952
1774,584,"{'neg': 0.124, 'neu': 0.764, 'pos': 0.113, 'compound': -0.661}",-0.661,neg,not sexist,0.998963952
1775,1379,"{'neg': 0.077, 'neu': 0.683, 'pos': 0.241, 'compound': 0.9977}",0.9977,pos,not sexist,0.998963952
1776,582,"{'neg': 0.024, 'neu': 0.827, 'pos': 0.148, 'compound': 0.9938}",0.9938,pos,not sexist,0.998963952
1777,1381,"{'neg': 0.098, 'neu': 0.669, 'pos': 0.233, 'compound': 0.9874}",0.9874,pos,not sexist,0.998963952
1778,580,"{'neg': 0.045, 'neu': 0.821, 'pos': 0.135, 'compound': 0.9789}",0.9789,pos,not sexist,0.998963952
1779,1383,"{'neg': 0.087, 'neu': 0.745, 'pos': 0.168, 'compound': 0.9695}",0.9695,pos,not sexist,0.998963952
1780,578,"{'neg': 0.051, 'neu': 0.743, 'pos': 0.207, 'compound': 0.9963}",0.9963,pos,not sexist,0.998963952
1781,1385,"{'neg': 0.135, 'neu': 0.682, 'pos': 0.183, 'compound': 0.9821}",0.9821,pos,not sexist,0.998963952
1782,1373,"{'neg': 0.112, 'neu': 0.703, 'pos': 0.185, 'compound': 0.9897}",0.9897,pos,not sexist,0.998963952
1783,1417,"{'neg': 0.071, 'neu': 0.623, 'pos': 0.306, 'compound': 0.9837}",0.9837,pos,not sexist,0.998963952
1784,544,"{'neg': 0.074, 'neu': 0.78, 'pos': 0.146, 'compound': 0.998}",0.998,pos,not sexist,0.998963952
1785,1419,"{'neg': 0.096, 'neu': 0.786, 'pos': 0.118, 'compound': 0.9684}",0.9684,pos,not sexist,0.998963952
1786,511,"{'neg': 0.031, 'neu': 0.763, 'pos': 0.206, 'compound': 0.9986}",0.9986,pos,not sexist,0.998963952
1787,1453,"{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.9076}",0.9076,pos,not sexist,0.998963952
1788,509,"{'neg': 0.042, 'neu': 0.778, 'pos': 0.18, 'compound': 0.9973}",0.9973,pos,not sexist,0.998963952
1789,1455,"{'neg': 0.112, 'neu': 0.71, 'pos': 0.179, 'compound': 0.9941}",0.9941,pos,not sexist,0.998963952
1790,507,"{'neg': 0.097, 'neu': 0.681, 'pos': 0.222, 'compound': 0.9476}",0.9476,pos,not sexist,0.998963952
1791,1457,"{'neg': 0.07, 'neu': 0.7, 'pos': 0.229, 'compound': 0.9735}",0.9735,pos,not sexist,0.998963952
1792,505,"{'neg': 0.056, 'neu': 0.581, 'pos': 0.363, 'compound': 0.9975}",0.9975,pos,not sexist,0.998963952
1793,1459,"{'neg': 0.14, 'neu': 0.665, 'pos': 0.195, 'compound': 0.794}",0.794,pos,not sexist,0.998963952
1794,503,"{'neg': 0.02, 'neu': 0.737, 'pos': 0.243, 'compound': 0.9992}",0.9992,pos,not sexist,0.998963952
1795,1461,"{'neg': 0.052, 'neu': 0.874, 'pos': 0.074, 'compound': 0.9004}",0.9004,pos,not sexist,0.998963952
1796,1463,"{'neg': 0.088, 'neu': 0.757, 'pos': 0.155, 'compound': 0.9912}",0.9912,pos,not sexist,0.998963952
1797,500,"{'neg': 0.031, 'neu': 0.773, 'pos': 0.196, 'compound': 0.8776}",0.8776,pos,not sexist,0.998963952
1798,1451,"{'neg': 0.108, 'neu': 0.746, 'pos': 0.146, 'compound': 0.8625}",0.8625,pos,not sexist,0.998963952
1799,1465,"{'neg': 0.177, 'neu': 0.663, 'pos': 0.16, 'compound': -0.6759}",-0.6759,neg,not sexist,0.998963952
1800,1467,"{'neg': 0.132, 'neu': 0.643, 'pos': 0.225, 'compound': 0.9832}",0.9832,pos,not sexist,0.998963952
1801,496,"{'neg': 0.063, 'neu': 0.842, 'pos': 0.095, 'compound': 0.758}",0.758,pos,not sexist,0.998963952
1802,1469,"{'neg': 0.094, 'neu': 0.772, 'pos': 0.133, 'compound': 0.9318}",0.9318,pos,not sexist,0.998963952
1803,494,"{'neg': 0.074, 'neu': 0.757, 'pos': 0.169, 'compound': 0.9972}",0.9972,pos,not sexist,0.998963952
1804,1471,"{'neg': 0.217, 'neu': 0.664, 'pos': 0.119, 'compound': -0.7457}",-0.7457,neg,not sexist,0.998963952
1805,492,"{'neg': 0.096, 'neu': 0.722, 'pos': 0.181, 'compound': 0.9975}",0.9975,pos,not sexist,0.998963952
1806,1473,"{'neg': 0.117, 'neu': 0.737, 'pos': 0.146, 'compound': 0.9567}",0.9567,pos,not sexist,0.998963952
1807,978,"{'neg': 0.069, 'neu': 0.799, 'pos': 0.132, 'compound': 0.9091}",0.9091,pos,not sexist,0.998963952
1808,1475,"{'neg': 0.058, 'neu': 0.722, 'pos': 0.22, 'compound': 0.9835}",0.9835,pos,not sexist,0.998963952
1809,488,"{'neg': 0.094, 'neu': 0.666, 'pos': 0.241, 'compound': 0.9928}",0.9928,pos,not sexist,0.998963952
1810,1477,"{'neg': 0.062, 'neu': 0.722, 'pos': 0.216, 'compound': 0.9594}",0.9594,pos,not sexist,0.998963952
1811,485,"{'neg': 0.066, 'neu': 0.767, 'pos': 0.167, 'compound': 0.9935}",0.9935,pos,not sexist,0.998963952
1812,498,"{'neg': 0.03, 'neu': 0.802, 'pos': 0.169, 'compound': 0.9991}",0.9991,pos,not sexist,0.998963952
1813,513,"{'neg': 0.027, 'neu': 0.782, 'pos': 0.191, 'compound': 0.9958}",0.9958,pos,not sexist,0.998963952
1814,1449,"{'neg': 0.144, 'neu': 0.637, 'pos': 0.218, 'compound': 0.9975}",0.9975,pos,not sexist,0.998963952
1815,515,"{'neg': 0.091, 'neu': 0.732, 'pos': 0.177, 'compound': 0.9856}",0.9856,pos,not sexist,0.998963952
1816,542,"{'neg': 0.076, 'neu': 0.712, 'pos': 0.212, 'compound': 0.9992}",0.9992,pos,not sexist,0.998963952
1817,1421,"{'neg': 0.076, 'neu': 0.761, 'pos': 0.163, 'compound': 0.9662}",0.9662,pos,not sexist,0.998963952
1818,540,"{'neg': 0.066, 'neu': 0.809, 'pos': 0.125, 'compound': 0.9953}",0.9953,pos,not sexist,0.998963952
1819,1423,"{'neg': 0.09, 'neu': 0.734, 'pos': 0.176, 'compound': 0.9781}",0.9781,pos,not sexist,0.998963952
1820,538,"{'neg': 0.096, 'neu': 0.747, 'pos': 0.157, 'compound': 0.993}",0.993,pos,not sexist,0.998963952
1821,1425,"{'neg': 0.078, 'neu': 0.803, 'pos': 0.119, 'compound': 0.6306}",0.6306,pos,not sexist,0.998963952
1822,536,"{'neg': 0.06, 'neu': 0.759, 'pos': 0.182, 'compound': 0.9981}",0.9981,pos,not sexist,0.998963952
1823,1427,"{'neg': 0.122, 'neu': 0.78, 'pos': 0.099, 'compound': -0.9867}",-0.9867,neg,not sexist,0.998963952
1824,534,"{'neg': 0.016, 'neu': 0.712, 'pos': 0.272, 'compound': 0.9978}",0.9978,pos,not sexist,0.998963952
1825,1429,"{'neg': 0.074, 'neu': 0.736, 'pos': 0.19, 'compound': 0.9766}",0.9766,pos,not sexist,0.998963952
1826,532,"{'neg': 0.1, 'neu': 0.759, 'pos': 0.142, 'compound': 0.9202}",0.9202,pos,not sexist,0.998963952
1827,1431,"{'neg': 0.094, 'neu': 0.782, 'pos': 0.123, 'compound': 0.7887}",0.7887,pos,not sexist,0.998963952
1828,530,"{'neg': 0.027, 'neu': 0.758, 'pos': 0.215, 'compound': 0.9975}",0.9975,pos,not sexist,0.998963952
1829,1433,"{'neg': 0.074, 'neu': 0.716, 'pos': 0.21, 'compound': 0.9954}",0.9954,pos,not sexist,0.998963952
1830,528,"{'neg': 0.018, 'neu': 0.907, 'pos': 0.075, 'compound': 0.9587}",0.9587,pos,not sexist,0.998963952
1831,1435,"{'neg': 0.064, 'neu': 0.734, 'pos': 0.202, 'compound': 0.9974}",0.9974,pos,not sexist,0.998963952
1832,526,"{'neg': 0.021, 'neu': 0.761, 'pos': 0.218, 'compound': 0.9985}",0.9985,pos,not sexist,0.998963952
1833,1437,"{'neg': 0.063, 'neu': 0.706, 'pos': 0.231, 'compound': 0.993}",0.993,pos,not sexist,0.998963952
1834,524,"{'neg': 0.048, 'neu': 0.828, 'pos': 0.124, 'compound': 0.9981}",0.9981,pos,not sexist,0.998963952
1835,1439,"{'neg': 0.1, 'neu': 0.754, 'pos': 0.146, 'compound': 0.8762}",0.8762,pos,not sexist,0.998963952
1836,522,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.9116}",0.9116,pos,not sexist,0.998963952
1837,1441,"{'neg': 0.129, 'neu': 0.744, 'pos': 0.126, 'compound': -0.0852}",-0.0852,neg,not sexist,0.998963952
1838,520,"{'neg': 0.013, 'neu': 0.817, 'pos': 0.17, 'compound': 0.9947}",0.9947,pos,not sexist,0.998963952
1839,1443,"{'neg': 0.088, 'neu': 0.777, 'pos': 0.134, 'compound': 0.9945}",0.9945,pos,not sexist,0.998963952
1840,518,"{'neg': 0.045, 'neu': 0.791, 'pos': 0.164, 'compound': 0.9986}",0.9986,pos,not sexist,0.998963952
1841,1445,"{'neg': 0.115, 'neu': 0.709, 'pos': 0.176, 'compound': 0.9681}",0.9681,pos,not sexist,0.998963952
1842,1447,"{'neg': 0.06, 'neu': 0.834, 'pos': 0.106, 'compound': 0.8134}",0.8134,pos,not sexist,0.998963952
1843,603,"{'neg': 0.05, 'neu': 0.773, 'pos': 0.177, 'compound': 0.998}",0.998,pos,not sexist,0.998963952
1844,731,"{'neg': 0.068, 'neu': 0.798, 'pos': 0.134, 'compound': 0.9214}",0.9214,pos,not sexist,0.998963952
1845,1357,"{'neg': 0.04, 'neu': 0.776, 'pos': 0.183, 'compound': 0.9719}",0.9719,pos,not sexist,0.998963952
1846,1355,"{'neg': 0.14, 'neu': 0.691, 'pos': 0.169, 'compound': 0.8901}",0.8901,pos,not sexist,0.998963952
1847,1268,"{'neg': 0.108, 'neu': 0.699, 'pos': 0.194, 'compound': 0.9267}",0.9267,pos,not sexist,0.998963952
1848,695,"{'neg': 0.105, 'neu': 0.781, 'pos': 0.114, 'compound': 0.877}",0.877,pos,not sexist,0.998963952
1849,1270,"{'neg': 0.058, 'neu': 0.784, 'pos': 0.158, 'compound': 0.9923}",0.9923,pos,not sexist,0.998963952
1850,693,"{'neg': 0.07, 'neu': 0.71, 'pos': 0.22, 'compound': 0.999}",0.999,pos,not sexist,0.998963952
1851,1272,"{'neg': 0.058, 'neu': 0.737, 'pos': 0.206, 'compound': 0.9981}",0.9981,pos,not sexist,0.998963952
1852,691,"{'neg': 0.119, 'neu': 0.791, 'pos': 0.09, 'compound': -0.8587}",-0.8587,neg,not sexist,0.998963952
1853,1274,"{'neg': 0.071, 'neu': 0.758, 'pos': 0.171, 'compound': 0.9448}",0.9448,pos,not sexist,0.998963952
1854,689,"{'neg': 0.022, 'neu': 0.737, 'pos': 0.24, 'compound': 0.9931}",0.9931,pos,not sexist,0.998963952
1855,1276,"{'neg': 0.015, 'neu': 0.894, 'pos': 0.091, 'compound': 0.927}",0.927,pos,not sexist,0.998963952
1856,687,"{'neg': 0.097, 'neu': 0.799, 'pos': 0.104, 'compound': -0.4199}",-0.4199,neg,not sexist,0.998963952
1857,1278,"{'neg': 0.084, 'neu': 0.795, 'pos': 0.121, 'compound': 0.9079}",0.9079,pos,not sexist,0.998963952
1858,685,"{'neg': 0.101, 'neu': 0.801, 'pos': 0.098, 'compound': -0.3991}",-0.3991,neg,not sexist,0.998963952
1859,697,"{'neg': 0.076, 'neu': 0.803, 'pos': 0.12, 'compound': 0.8861}",0.8861,pos,not sexist,0.998963952
1860,1280,"{'neg': 0.017, 'neu': 0.734, 'pos': 0.249, 'compound': 0.9949}",0.9949,pos,not sexist,0.998963952
1861,1282,"{'neg': 0.086, 'neu': 0.762, 'pos': 0.153, 'compound': 0.9659}",0.9659,pos,not sexist,0.998963952
1862,681,"{'neg': 0.016, 'neu': 0.877, 'pos': 0.107, 'compound': 0.9895}",0.9895,pos,not sexist,0.998963952
1863,1284,"{'neg': 0.062, 'neu': 0.756, 'pos': 0.182, 'compound': 0.994}",0.994,pos,not sexist,0.998963952
1864,679,"{'neg': 0.088, 'neu': 0.76, 'pos': 0.152, 'compound': 0.9822}",0.9822,pos,not sexist,0.998963952
1865,1286,"{'neg': 0.057, 'neu': 0.828, 'pos': 0.115, 'compound': 0.9765}",0.9765,pos,not sexist,0.998963952
1866,677,"{'neg': 0.099, 'neu': 0.78, 'pos': 0.121, 'compound': 0.7622}",0.7622,pos,not sexist,0.998963952
1867,1288,"{'neg': 0.048, 'neu': 0.832, 'pos': 0.12, 'compound': 0.9619}",0.9619,pos,not sexist,0.998963952
1868,675,"{'neg': 0.079, 'neu': 0.742, 'pos': 0.179, 'compound': 0.9958}",0.9958,pos,not sexist,0.998963952
1869,1290,"{'neg': 0.095, 'neu': 0.846, 'pos': 0.06, 'compound': -0.5273}",-0.5273,neg,not sexist,0.998963952
1870,673,"{'neg': 0.072, 'neu': 0.809, 'pos': 0.119, 'compound': 0.9955}",0.9955,pos,not sexist,0.998963952
1871,1292,"{'neg': 0.087, 'neu': 0.787, 'pos': 0.126, 'compound': 0.8648}",0.8648,pos,not sexist,0.998963952
1872,671,"{'neg': 0.043, 'neu': 0.787, 'pos': 0.17, 'compound': 0.9795}",0.9795,pos,not sexist,0.998963952
1873,683,"{'neg': 0.104, 'neu': 0.715, 'pos': 0.181, 'compound': 0.9943}",0.9943,pos,not sexist,0.998963952
1874,1266,"{'neg': 0.141, 'neu': 0.682, 'pos': 0.177, 'compound': 0.9641}",0.9641,pos,not sexist,0.998963952
1875,699,"{'neg': 0.092, 'neu': 0.784, 'pos': 0.123, 'compound': 0.9767}",0.9767,pos,not sexist,0.998963952
1876,1264,"{'neg': 0.092, 'neu': 0.784, 'pos': 0.123, 'compound': 0.9592}",0.9592,pos,not sexist,0.998963952
1877,729,"{'neg': 0.076, 'neu': 0.768, 'pos': 0.156, 'compound': 0.996}",0.996,pos,not sexist,0.998963952
1878,1238,"{'neg': 0.122, 'neu': 0.789, 'pos': 0.089, 'compound': -0.8803}",-0.8803,neg,not sexist,0.998963952
1879,727,"{'neg': 0.065, 'neu': 0.835, 'pos': 0.1, 'compound': 0.9079}",0.9079,pos,not sexist,0.998963952
1880,1240,"{'neg': 0.075, 'neu': 0.741, 'pos': 0.184, 'compound': 0.9881}",0.9881,pos,not sexist,0.998963952
